,file,video_dtype,video_shape,video_min,video_max,video_mean,video_std,ppg_dtype,ppg_shape,ppg_min,ppg_max,ppg_mean,ppg_std,landmarks_dtype,landmarks_shape,landmarks_min,landmarks_max,landmarks_mean,landmarks_std,face_square,video_duration,patient_id,fold
581,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000582__0.npz,uint8,"(600, 107, 160, 3)",0.0,255.0,67.48882366303219,71.38389374165806,float32,"(600,)",0.0,3.180577,1.3310823,0.9991663,int16,"(600, 68, 2)",0,160,63.993210784313725,41.64779527136309,17120,600,P000582,4
582,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000583__0.npz,uint8,"(600, 113, 154, 3)",0.0,255.0,48.06490285280108,52.22658417733402,float32,"(600,)",0.0,3.5832176,0.9335065,0.9991663,int16,"(600, 68, 2)",0,154,63.249620098039216,40.39804227569221,17402,600,P000583,3
583,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000584__0.npz,uint8,"(600, 110, 156, 3)",0.0,255.0,41.12987247474747,49.2992261457545,float32,"(600,)",0.0,3.238325,1.0791893,0.9991663,int16,"(600, 68, 2)",0,156,63.27517156862745,41.53777623004427,17160,600,P000584,3
584,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000585__0.npz,uint8,"(600, 128, 161, 3)",0.0,184.0,48.383214824879225,48.4383650470814,float32,"(600,)",0.0,3.1384006,1.1825763,0.9991663,int16,"(600, 68, 2)",0,161,68.92917892156862,43.66480356258531,20608,600,P000585,4
585,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000586__0.npz,uint8,"(600, 109, 162, 3)",0.0,255.0,33.54760715948704,42.814476402892154,float32,"(600,)",0.0,3.24422,1.0683881,0.9991663,int16,"(600, 68, 2)",0,162,66.02561274509804,39.57328992337935,17658,600,P000586,3
586,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000587__0.npz,uint8,"(600, 105, 160, 3)",0.0,255.0,49.26589818121693,65.15637964041885,float32,"(600,)",0.0,3.2096791,1.0386925,0.9991663,int16,"(600, 68, 2)",0,160,61.754093137254905,41.48359964635153,16800,600,P000587,3
587,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000588__0.npz,uint8,"(600, 133, 163, 3)",0.0,255.0,21.86867847020414,26.526484738268913,float32,"(600,)",0.0,3.1521797,1.1262503,0.9991663,int16,"(600, 68, 2)",0,163,70.54843137254902,43.3161078978913,21679,600,P000588,1
588,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000589__0.npz,uint8,"(600, 115, 161, 3)",0.0,255.0,44.42531493983857,55.04401209725232,float32,"(600,)",0.0,3.2172337,1.2470416,0.9991663,int16,"(600, 68, 2)",0,161,64.67133578431373,40.3774887769332,18515,600,P000589,0
589,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000590__0.npz,uint8,"(600, 112, 154, 3)",0.0,255.0,61.67770636853226,70.41097389112957,float32,"(600,)",0.0,3.1686184,1.3914417,0.9991663,int16,"(600, 68, 2)",0,154,60.43129901960784,38.83484494801128,17248,600,P000590,3
590,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000591__0.npz,uint8,"(600, 124, 161, 3)",0.0,255.0,23.603767837663348,31.148896857982667,float32,"(600,)",0.0,3.2341115,1.0389614,0.9991663,int16,"(600, 68, 2)",0,161,65.53914215686275,40.62355110236014,19964,600,P000591,0
591,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000592__0.npz,uint8,"(600, 109, 159, 3)",0.0,187.0,48.885636431827365,54.46032626774543,float32,"(600,)",0.0,3.2724743,0.87517965,0.9991663,int16,"(600, 68, 2)",0,159,61.63143382352941,40.484049808233394,17331,600,P000592,0
592,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000593__0.npz,uint8,"(600, 104, 150, 3)",0.0,209.0,46.40392004985755,48.78585653272663,float32,"(600,)",0.0,3.1864905,0.94461834,0.9991663,int16,"(600, 68, 2)",0,150,60.60877450980392,39.92145298335339,15600,600,P000593,4
593,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000594__0.npz,uint8,"(600, 111, 155, 3)",0.0,255.0,52.08791116923375,50.28399889591298,float32,"(600,)",0.0,3.1868513,1.0257856,0.9991663,int16,"(600, 68, 2)",0,155,64.02835784313726,42.46641844837792,17205,600,P000594,1
594,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000595__0.npz,uint8,"(600, 100, 151, 3)",0.0,160.0,26.61614812362031,27.797283347294236,float32,"(600,)",0.0,3.687993,0.9204968,0.9991663,int16,"(600, 68, 2)",0,151,60.667450980392154,40.25708772539253,15100,600,P000595,2
595,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000596__0.npz,uint8,"(600, 104, 154, 3)",0.0,192.0,38.98223314879565,42.65628284331303,float32,"(600,)",0.0,3.6748028,0.8064643,0.9991663,int16,"(600, 68, 2)",0,154,59.665710784313724,40.03940755784257,16016,600,P000596,1
596,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000597__0.npz,uint8,"(600, 110, 155, 3)",0.0,255.0,33.100097034864774,33.899887324919874,float32,"(600,)",0.0,3.2043471,1.0778685,0.9991663,int16,"(600, 68, 2)",0,155,64.03904411764705,40.745583124853276,17050,600,P000597,1
597,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000598__0.npz,uint8,"(600, 115, 162, 3)",0.0,255.0,51.330640305361726,57.8860168478189,float32,"(600,)",0.0,3.4527934,1.0013773,0.9991663,int16,"(600, 68, 2)",0,162,63.42651960784314,38.99661395110576,18630,600,P000598,4
598,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000599__0.npz,uint8,"(600, 115, 167, 3)",0.0,255.0,40.667529954583586,45.23962969901703,float32,"(600,)",0.0,3.259667,1.4434223,0.9991663,int16,"(600, 68, 2)",0,167,68.30154411764705,42.701044122882145,19205,600,P000599,0
599,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000600__0.npz,uint8,"(600, 122, 167, 3)",0.0,255.0,52.15247742220477,62.33880821314327,float32,"(600,)",0.0,3.1365137,1.0348735,0.9991663,int16,"(600, 68, 2)",0,167,67.61582107843137,41.7747160864708,20374,600,P000600,1
600,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000601__0.npz,uint8,"(600, 121, 155, 3)",0.0,255.0,48.37178968571344,55.86656948524462,float32,"(600,)",0.0,3.8603044,0.87756807,0.99916637,int16,"(600, 68, 2)",0,155,61.92198529411765,39.04726198605514,18755,600,P000601,0
601,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000602__0.npz,uint8,"(600, 152, 169, 3)",0.0,255.0,51.82004589259144,53.256945557493424,float32,"(600,)",0.0,3.221754,0.9666619,0.9991663,int16,"(600, 68, 2)",0,169,75.32427696078432,46.05370803067081,25688,600,P000602,0
602,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000603__0.npz,uint8,"(600, 123, 157, 3)",0.0,192.0,28.495263378960754,32.25275179388578,float32,"(600,)",0.0,4.036646,0.86502695,0.9991663,int16,"(600, 68, 2)",0,157,64.77344362745099,39.67587160234965,19311,600,P000603,4
603,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000604__0.npz,uint8,"(600, 138, 169, 3)",0.0,255.0,36.31733351437365,58.523605340350954,float32,"(600,)",0.0,3.2447424,1.1602173,0.9991663,int16,"(600, 68, 2)",0,169,64.94845588235295,40.81705495937791,23322,600,P000604,4
604,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000605__0.npz,uint8,"(600, 123, 156, 3)",0.0,255.0,21.075348510643227,27.753236756096516,float32,"(600,)",0.0,3.1044679,1.2241963,0.9991663,int16,"(600, 68, 2)",0,156,66.59406862745098,40.00762732568109,19188,600,P000605,3
605,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000606__0.npz,uint8,"(600, 135, 157, 3)",0.0,255.0,48.18371788419701,64.21798236320038,float32,"(600,)",0.0,3.2539315,1.3692336,0.9991663,int16,"(600, 68, 2)",0,157,63.458492647058826,39.96007281395411,21195,600,P000606,0
606,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000607__0.npz,uint8,"(600, 132, 152, 3)",0.0,255.0,15.166078991671096,18.08390540468247,float32,"(600,)",0.0,3.1019535,1.1020519,0.9991663,int16,"(600, 68, 2)",0,152,63.933774509803925,39.0189518616342,20064,600,P000607,1
607,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000608__0.npz,uint8,"(600, 117, 153, 3)",0.0,255.0,43.19454018707831,49.29880291705436,float32,"(600,)",0.0,3.3987951,0.8408788,0.9991663,int16,"(600, 68, 2)",0,153,63.138468137254904,39.397814033199516,17901,600,P000608,0
608,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000609__0.npz,uint8,"(600, 128, 157, 3)",0.0,255.0,23.244889281449044,27.549285801732825,float32,"(600,)",0.0,3.2575624,0.98613435,0.99916637,int16,"(600, 68, 2)",0,157,63.88497549019608,42.453863709584176,20096,600,P000609,3
609,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000610__0.npz,uint8,"(600, 127, 155, 3)",0.0,255.0,68.29767214178872,82.68916258103924,float32,"(600,)",0.0,3.16837,1.1616105,0.9991663,int16,"(600, 68, 2)",0,155,63.27658088235294,40.23402174113964,19685,600,P000610,4
610,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000611__0.npz,uint8,"(600, 138, 154, 3)",0.0,225.0,33.0623023715415,37.58492555264464,float32,"(600,)",0.0,3.9268072,0.79473895,0.9991663,int16,"(600, 68, 2)",0,154,65.76875,40.98431615260066,21252,600,P000611,3
611,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000612__0.npz,uint8,"(600, 117, 154, 3)",0.0,255.0,33.72610540693874,41.804109808383,float32,"(600,)",0.0,3.792585,0.7815731,0.9991663,int16,"(600, 68, 2)",0,154,62.279129901960786,39.14864227390253,18018,600,P000612,3
612,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000613__0.npz,uint8,"(600, 127, 164, 3)",0.0,255.0,25.482041615987026,29.81080526550696,float32,"(600,)",0.0,3.1687458,1.230656,0.9991663,int16,"(600, 68, 2)",0,164,69.3015931372549,42.39722171589336,20828,600,P000613,3
613,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000614__0.npz,uint8,"(600, 116, 154, 3)",0.0,255.0,27.573160857341893,33.283289021863894,float32,"(600,)",0.0,3.3105295,0.90246356,0.9991663,int16,"(600, 68, 2)",0,154,63.30703431372549,38.81853893726956,17864,600,P000614,4
614,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000615__0.npz,uint8,"(600, 130, 155, 3)",0.0,255.0,31.018442376619795,39.98981437134582,float32,"(600,)",0.0,3.1544647,1.2249445,0.9991663,int16,"(600, 68, 2)",0,155,61.77566176470588,38.63520809713759,20150,600,P000615,0
615,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000616__0.npz,uint8,"(600, 118, 158, 3)",0.0,255.0,29.43799509523469,43.319732930009245,float32,"(600,)",0.0,3.0909655,1.2251972,0.9991663,int16,"(600, 68, 2)",0,158,60.182291666666664,38.40361876130881,18644,600,P000616,2
616,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000617__0.npz,uint8,"(600, 103, 157, 3)",0.0,255.0,44.01454946784023,52.022233225351584,float32,"(600,)",0.0,3.1999664,1.3661025,0.9991663,int16,"(600, 68, 2)",0,157,57.48405637254902,39.091947176318016,16171,600,P000617,0
617,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000618__0.npz,uint8,"(600, 132, 158, 3)",0.0,255.0,31.1993054756425,36.549786093331946,float32,"(600,)",0.0,3.1335096,1.2271578,0.9991663,int16,"(600, 68, 2)",0,158,68.87817401960784,42.2462308226973,20856,600,P000618,4
618,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000619__0.npz,uint8,"(600, 107, 159, 3)",0.0,230.0,14.862466708464769,19.8659055179065,float32,"(600,)",0.0,3.2766316,1.0086806,0.9991663,int16,"(600, 68, 2)",0,159,62.98912990196079,38.240441160822165,17013,600,P000619,4
619,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000620__0.npz,uint8,"(600, 114, 154, 3)",0.0,255.0,42.36732402344244,46.69613771142352,float32,"(600,)",0.0,3.8574173,0.85466886,0.9991663,int16,"(600, 68, 2)",0,154,58.325625,39.7079069918461,17556,600,P000620,1
620,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000621__0.npz,uint8,"(600, 116, 155, 3)",0.0,255.0,54.30856933629959,65.29478339891534,float32,"(600,)",0.0,3.5162683,1.0094533,0.9991663,int16,"(600, 68, 2)",0,155,60.90524509803922,41.27941484730622,17980,600,P000621,0
621,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000622__0.npz,uint8,"(600, 141, 160, 3)",0.0,255.0,27.447554718282113,30.344787046558974,float32,"(600,)",0.0,3.2399101,1.3983756,0.9991663,int16,"(600, 68, 2)",0,160,72.25156862745098,42.6674397428071,22560,600,P000622,4
622,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000623__0.npz,uint8,"(600, 114, 159, 3)",0.0,255.0,22.02699654884941,30.582306651277182,float32,"(600,)",0.0,3.141044,1.1643625,0.9991663,int16,"(600, 68, 2)",0,159,57.94676470588235,37.912273406206985,18126,600,P000623,3
623,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000624__0.npz,uint8,"(600, 125, 162, 3)",0.0,255.0,48.02114787379973,64.21390155470351,float32,"(600,)",0.0,3.5959663,0.9896181,0.9991663,int16,"(600, 68, 2)",0,162,61.18649509803922,39.724987801796956,20250,600,P000624,0
624,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000625__0.npz,uint8,"(600, 130, 157, 3)",0.0,255.0,65.53004964886493,89.13005952220884,float32,"(600,)",0.0,3.4593933,0.8799054,0.9991663,int16,"(600, 68, 2)",0,157,63.45757352941177,38.572560716015104,20410,600,P000625,3
625,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000626__0.npz,uint8,"(600, 133, 160, 3)",0.0,255.0,61.27440324770259,75.17926549262737,float32,"(600,)",0.0,3.2052956,1.2685018,0.9991663,int16,"(600, 68, 2)",0,160,61.48229166666667,41.69394328920168,21280,600,P000626,4
626,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000627__0.npz,uint8,"(600, 127, 154, 3)",0.0,255.0,41.46953329697424,54.46073152838123,float32,"(600,)",0.0,3.1785116,1.2358876,0.9991663,int16,"(600, 68, 2)",0,154,64.00694852941176,39.35063641825708,19558,600,P000627,2
627,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000628__0.npz,uint8,"(600, 128, 156, 3)",0.0,221.0,56.87197157118055,57.927633902961055,float32,"(600,)",0.0,3.1170115,1.1051501,0.9991663,int16,"(600, 68, 2)",0,156,65.81666666666666,40.84337361556528,19968,600,P000628,4
628,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000629__0.npz,uint8,"(600, 137, 158, 3)",0.0,255.0,56.90624274949439,86.26216282950357,float32,"(600,)",0.0,3.4024394,0.9334782,0.9991663,int16,"(600, 68, 2)",0,158,69.8626225490196,41.71369767251992,21646,600,P000629,3
629,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000630__0.npz,uint8,"(600, 120, 158, 3)",0.0,255.0,39.43863607594937,45.59430724165792,float32,"(600,)",0.0,3.210379,1.3890501,0.9991663,int16,"(600, 68, 2)",0,158,66.66181372549019,41.463091225393484,18960,600,P000630,0
630,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000631__0.npz,uint8,"(600, 134, 156, 3)",0.0,255.0,16.412607209678104,23.145009980911745,float32,"(600,)",0.0,3.6013124,0.8399244,0.9991663,int16,"(600, 68, 2)",0,156,68.24154411764705,40.351921432590736,20904,600,P000631,2
631,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000632__0.npz,uint8,"(600, 101, 158, 3)",0.0,255.0,32.28269297182883,43.81294162951769,float32,"(600,)",0.0,3.0744448,1.130275,0.9991663,int16,"(600, 68, 2)",0,158,58.55871323529412,39.12174259836174,15958,600,P000632,4
632,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000633__0.npz,uint8,"(600, 104, 156, 3)",0.0,255.0,53.53358868206224,61.71975983597626,float32,"(600,)",0.0,3.1555827,1.1590661,0.9991663,int16,"(600, 68, 2)",0,156,62.00607843137255,40.430594878981914,16224,600,P000633,4
633,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000634__0.npz,uint8,"(600, 148, 160, 3)",0.0,255.0,41.421451787725225,47.48822321150495,float32,"(600,)",0.0,3.141907,1.1968042,0.9991663,int16,"(600, 68, 2)",0,160,63.8320955882353,40.951785756397996,23680,600,P000634,1
634,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000635__0.npz,uint8,"(600, 119, 150, 3)",0.0,255.0,71.02577880485528,82.79733257714028,float32,"(600,)",0.0,3.1962128,1.3612034,0.9991663,int16,"(600, 68, 2)",0,150,56.18164215686274,38.092825494652736,17850,600,P000635,4
635,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000636__0.npz,uint8,"(600, 119, 160, 3)",0.0,226.0,54.89627973272643,57.272242393061845,float32,"(600,)",0.0,3.154976,1.0340776,0.9991663,int16,"(600, 68, 2)",0,160,64.47819852941177,41.560646275214815,19040,600,P000636,4
636,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000637__0.npz,uint8,"(600, 127, 148, 3)",0.0,255.0,34.54705277127521,36.256958377576005,float32,"(600,)",0.0,3.51858,0.83386123,0.9991663,int16,"(600, 68, 2)",0,148,63.239399509803924,39.96204546292129,18796,600,P000637,4
637,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000638__0.npz,uint8,"(600, 127, 156, 3)",0.0,167.0,29.02858727594948,34.44184344597116,float32,"(600,)",0.0,3.2140415,1.271918,0.9991663,int16,"(600, 68, 2)",0,156,61.14921568627451,40.162843334093886,19812,600,P000638,1
638,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000639__0.npz,uint8,"(600, 143, 152, 3)",0.0,226.0,42.496758296528036,49.91765637452828,float32,"(600,)",0.0,3.1253328,1.1461536,0.9991663,int16,"(600, 68, 2)",0,152,65.3810294117647,39.87968102610944,21736,600,P000639,2
639,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000640__0.npz,uint8,"(600, 126, 151, 3)",0.0,206.0,13.040907997243538,18.853596337687957,float32,"(600,)",0.0,3.3604407,0.85546094,0.9991663,int16,"(600, 68, 2)",0,151,66.23740196078431,38.872233059783355,19026,600,P000640,4
640,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000641__0.npz,uint8,"(600, 121, 155, 3)",0.0,255.0,36.27636177019461,43.513262347939396,float32,"(600,)",0.0,3.126683,0.9792757,0.9991663,int16,"(600, 68, 2)",0,155,60.85040441176471,39.52819651450585,18755,600,P000641,0
641,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000642__0.npz,uint8,"(600, 135, 162, 3)",0.0,175.0,38.6704738098867,43.22412705224964,float32,"(600,)",0.0,3.343581,0.875353,0.9991663,int16,"(600, 68, 2)",0,162,67.64719362745097,42.584881795837475,21870,600,P000642,3
642,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000643__0.npz,uint8,"(600, 111, 162, 3)",0.0,229.0,25.949279093908725,30.600045611006305,float32,"(600,)",0.0,3.2181947,1.0747032,0.9991663,int16,"(600, 68, 2)",0,162,63.20546568627451,40.71814452618986,17982,600,P000643,1
643,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000644__0.npz,uint8,"(600, 125, 153, 3)",0.0,168.0,28.87358803195352,34.58143039959478,float32,"(600,)",0.0,3.0998983,1.1033522,0.9991663,int16,"(600, 68, 2)",0,153,59.12985294117647,39.30030279754055,19125,600,P000644,4
644,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000645__0.npz,uint8,"(600, 135, 152, 3)",0.0,255.0,42.45828430257743,56.72785759169595,float32,"(600,)",0.0,3.0727193,1.1242234,0.9991663,int16,"(600, 68, 2)",0,152,66.94710784313726,40.45276683462585,20520,600,P000645,1
645,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000646__0.npz,uint8,"(600, 134, 164, 3)",0.0,197.0,39.432631785179794,48.78553010027176,float32,"(600,)",0.0,3.208776,0.9412789,0.9991663,int16,"(600, 68, 2)",0,164,65.78941176470589,41.726063240803676,21976,600,P000646,4
646,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000647__0.npz,uint8,"(600, 117, 156, 3)",0.0,180.0,25.373347517471448,32.20878143969653,float32,"(600,)",0.0,3.2633173,1.3169774,0.9991663,int16,"(600, 68, 2)",0,156,62.6293137254902,37.881662599386175,18252,600,P000647,0
647,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000648__0.npz,uint8,"(600, 103, 150, 3)",0.0,168.0,27.61059065084502,31.51864451996707,float32,"(600,)",0.0,3.269507,1.110482,0.9991663,int16,"(600, 68, 2)",0,150,59.482720588235296,39.78916950937099,15450,600,P000648,1
648,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000649__0.npz,uint8,"(600, 132, 159, 3)",0.0,155.0,20.873491757194586,29.300914558763274,float32,"(600,)",0.0,3.1160038,1.0378122,0.9991663,int16,"(600, 68, 2)",0,159,65.57699754901961,39.833698449450544,20988,600,P000649,2
649,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000650__0.npz,uint8,"(600, 126, 162, 3)",0.0,174.0,24.23965339016265,29.16972594802022,float32,"(600,)",0.0,3.375364,0.8173046,0.9991663,int16,"(600, 68, 2)",0,162,68.6609681372549,41.95011563755083,20412,600,P000650,0
650,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000651__0.npz,uint8,"(600, 112, 157, 3)",0.0,255.0,66.05700535840663,71.39524082036894,float32,"(600,)",0.0,3.26391,0.9421464,0.9991663,int16,"(600, 68, 2)",0,157,58.67302696078431,39.08240681502555,17584,600,P000651,4
651,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000652__0.npz,uint8,"(600, 132, 163, 3)",0.0,199.0,35.47313962735742,40.634100968039895,float32,"(600,)",0.0,3.1696782,1.1750076,0.9991663,int16,"(600, 68, 2)",0,163,63.39997549019608,41.64057687107927,21516,600,P000652,4
652,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000653__0.npz,uint8,"(600, 162, 190, 3)",0.0,255.0,17.64264876182225,37.12963038707554,float32,"(600,)",0.0,3.2102826,1.1157445,0.9991663,int16,"(600, 68, 2)",0,190,82.60488970588236,40.98910487846539,30780,600,P000653,1
653,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000654__0.npz,uint8,"(600, 139, 152, 3)",0.0,255.0,22.229941573057342,32.79629217237126,float32,"(600,)",0.0,3.1250846,1.0313102,0.9991663,int16,"(600, 68, 2)",0,152,68.46164215686275,38.70299678382049,21128,600,P000654,3
654,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000655__0.npz,uint8,"(600, 131, 168, 3)",0.0,255.0,50.33178538612222,54.11517435543772,float32,"(600,)",0.0,3.1665142,1.103767,0.9991663,int16,"(600, 68, 2)",0,168,69.39522058823529,43.77737072896837,22008,600,P000655,1
655,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000656__0.npz,uint8,"(600, 122, 163, 3)",0.0,255.0,42.06772860862472,57.63161924846468,float32,"(600,)",0.0,3.2201364,0.981633,0.9991663,int16,"(600, 68, 2)",0,163,66.29567401960784,42.077049609435704,19886,600,P000656,3
656,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000657__0.npz,uint8,"(600, 150, 158, 3)",0.0,255.0,24.781162165963433,35.0092503912319,float32,"(600,)",0.0,3.2665606,1.0239446,0.9991663,int16,"(600, 68, 2)",0,158,75.22599264705882,43.431621582711685,23700,600,P000657,2
657,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000658__0.npz,uint8,"(600, 142, 183, 3)",0.0,255.0,19.60664947792401,26.66040944036287,float32,"(600,)",0.0,3.3100107,1.0004618,0.9991663,int16,"(600, 68, 2)",0,183,78.8248774509804,44.834622789985374,25986,600,P000658,3
658,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000659__0.npz,uint8,"(600, 149, 161, 3)",0.0,255.0,33.73009062023798,39.6944109138893,float32,"(600,)",0.0,3.440807,0.90771645,0.9991663,int16,"(600, 68, 2)",0,161,68.28567401960784,41.92782746977135,23989,600,P000659,4
659,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000660__0.npz,uint8,"(600, 123, 159, 3)",0.0,255.0,42.5025747530012,48.1326601332499,float32,"(600,)",0.0,3.389966,0.93577635,0.9991663,int16,"(600, 68, 2)",0,159,66.82758578431373,43.104129690523216,19557,600,P000660,3
660,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000661__0.npz,uint8,"(600, 117, 158, 3)",0.0,255.0,27.743061896690588,31.00101905689286,float32,"(600,)",0.0,3.7608032,0.82128066,0.9991663,int16,"(600, 68, 2)",0,158,64.2355637254902,42.719978564540064,18486,600,P000661,1
661,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000662__0.npz,uint8,"(600, 133, 158, 3)",0.0,255.0,49.82128004610683,65.55903163617705,float32,"(600,)",0.0,3.0992756,1.3422078,0.9991663,int16,"(600, 68, 2)",0,158,67.25909313725491,39.50588164402508,21014,600,P000662,2
662,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000663__0.npz,uint8,"(600, 125, 153, 3)",0.0,255.0,57.4244006681191,70.63624923325993,float32,"(600,)",0.0,3.08416,1.0842242,0.9991663,int16,"(600, 68, 2)",0,153,65.47604166666666,40.0836042897967,19125,600,P000663,1
663,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000664__0.npz,uint8,"(600, 122, 149, 3)",0.0,255.0,51.969495207882545,70.5297250636642,float32,"(600,)",0.0,3.1285295,1.1641903,0.9991663,int16,"(600, 68, 2)",0,149,61.097990196078435,37.18040782929694,18178,600,P000664,0
664,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000665__0.npz,uint8,"(600, 113, 155, 3)",0.0,255.0,48.89859606051955,62.56275371769364,float32,"(600,)",0.0,3.4962418,0.8558445,0.9991663,int16,"(600, 68, 2)",0,155,65.95200980392157,40.759781406116666,17515,600,P000665,3
665,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000666__0.npz,uint8,"(600, 125, 152, 3)",0.0,215.0,35.626801988304095,45.10984347945736,float32,"(600,)",0.0,3.061506,1.1677444,0.9991663,int16,"(600, 68, 2)",0,152,63.822438725490194,40.35972170629377,19000,600,P000666,2
666,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000667__0.npz,uint8,"(600, 127, 161, 3)",0.0,255.0,61.483539149997554,62.04602860127078,float32,"(600,)",0.0,3.4591815,0.99520355,0.9991663,int16,"(600, 68, 2)",0,161,71.74674019607843,43.20580453765706,20447,600,P000667,3
667,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000668__0.npz,uint8,"(600, 132, 157, 3)",0.0,156.0,28.329784388470696,37.14313746893501,float32,"(600,)",0.0,3.0926206,1.2755586,0.9991663,int16,"(600, 68, 2)",0,157,63.86731617647059,40.267146882318215,20724,600,P000668,3
668,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P000669__0.npz,uint8,"(600, 130, 156, 3)",0.0,238.0,32.3949716469428,38.4877415058374,float32,"(600,)",0.0,3.2493262,0.9949884,0.9991663,int16,"(600, 68, 2)",0,156,69.92287990196078,41.90197590034656,20280,600,P000669,2
